Changed directory to /rds/user/tdb47/hpc-work/planning/thinker_private_planning/probing.

JobID: 58393844
======
Time: Wed Aug  7 22:57:37 BST 2024
Running on master node: gpu-q-17
Current directory: /rds/user/tdb47/hpc-work/planning/thinker_private_planning/probing

Nodes allocated:
================
gpu-q-17

numtasks=1, numnodes=1, mpi_tasks_per_node=1 (OMP_NUM_THREADS=1)

Executing command:
==================
python create_probe_dataset.py --env_name probing- --model_name 10m --num_episodes 5000 --pct_train 0.6 


Initializing env 0 with device cpu
Data collected from episode 1842 with episode length of 118
Data collected from episode 1843 with episode length of 115
Data collected from episode 1844 with episode length of 34
Data collected from episode 1845 with episode length of 116
Data collected from episode 1846 with episode length of 117
Data collected from episode 1847 with episode length of 120
Data collected from episode 1848 with episode length of 118
Data collected from episode 1849 with episode length of 115
Data collected from episode 1850 with episode length of 25
Data collected from episode 1851 with episode length of 44
Data collected from episode 1852 with episode length of 49
Data collected from episode 1853 with episode length of 120
Data collected from episode 1854 with episode length of 115
Data collected from episode 1855 with episode length of 25
Data collected from episode 1856 with episode length of 72
Data collected from episode 1857 with episode length of 119
Data collected from episode 1858 with episode length of 117
Data collected from episode 1859 with episode length of 116
Data collected from episode 1860 with episode length of 35
Data collected from episode 1861 with episode length of 120
Data collected from episode 1862 with episode length of 118
Data collected from episode 1863 with episode length of 119
Data collected from episode 1864 with episode length of 117
Data collected from episode 1865 with episode length of 119
Data collected from episode 1866 with episode length of 120
Data collected from episode 1867 with episode length of 117
Data collected from episode 1868 with episode length of 27
Data collected from episode 1869 with episode length of 119
Data collected from episode 1870 with episode length of 117
Data collected from episode 1871 with episode length of 115
Data collected from episode 1872 with episode length of 119
