,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
"{2: [0, 21]}",0.0273,0.0109,0.0314,0.0193,0.0059,0.0047,0.16,0.0054,0.028,0.0612,0.0233,0.0538,0.0192,0.0105,0.3175,0.0081,0.0073,0.0331,0.5205,0.0117,0.0186,0.0251,0.2874,0.0168,0.0107,0.0292,0.316,0.0322,0.1028,0.0402,0.0405,0.0118,0.0035,0.0267,0.2977,0.0186,0.0236,0.0235,0.0607,0.0245,0.0359,0.0801,0.3602,0.0501,0.0626,0.2032,0.1881,0.0271,0.0733,0.0399,0.2434,0.0453,0.1211,0.1752,0.0493,0.113,0.0028,0.0115,0.0065,0.0028,0.0206,0.0061,-0.0665,-0.0107,0.0313,0.0272,0.0244,0.0298,0.0207,0.0115,0.2672,0.0047,0.0138,0.1333,0.2725,0.061,0.0,0.0509,0.2067,0.0191,0.0101,0.0065,0.2052,0.0059,0.0208,0.0169,0.0125,0.0241,0.0007,0.0047,0.3127,0.0009,0.0109,0.0266,0.0223,0.0287
"{2: [0, 22]}",0.62,0.0005,0.4335,0.0161,0.0054,0.1182,0.0098,0.1594,0.7531,0.0045,0.3862,0.0339,0.004,0.1298,0.0327,0.2489,0.006,0.1526,0.0125,0.8524,0.5401,0.001,0.796,0.0075,0.0038,0.1263,0.0088,0.6892,0.7436,0.0013,0.4662,0.0164,0.0022,0.2604,0.0014,0.5399,0.727,-0.0004,0.3824,0.0058,0.0021,0.1684,0.0073,0.7319,0.8044,-0.0009,0.5288,0.0114,0.0143,0.0585,0.0058,0.6066,0.7333,-0.0004,0.3456,0.0177,0.0018,0.0674,-0.0011,0.1314,0.2061,0.0012,-0.0206,-0.0037,0.8235,0.0009,0.4634,0.0249,0.0069,0.2572,0.0165,0.2924,0.0199,0.2482,0.0172,0.0463,-0.0459,0.0021,0.4766,0.0033,0.0028,0.0305,0.0148,0.6152,0.7306,0.0017,0.1002,0.0115,-0.0052,0.0341,0.0174,0.0,0.4905,0.0012,0.1952,0.0095
"{2: [0, 23]}",-0.0011,-0.0017,0.0011,0.0013,-0.0,-0.0005,0.0001,0.0015,0.0009,-0.0053,0.0006,0.0045,-0.0004,-0.0003,-0.0017,0.0013,0.0024,-0.0038,-0.0033,0.0072,0.0025,0.0051,0.0104,-0.001,0.0003,0.0024,0.0048,-0.0009,0.0035,0.0056,0.0011,0.0015,0.0036,0.0091,-0.0023,0.0064,0.0094,0.0136,0.0015,0.0297,-0.0008,-0.0017,0.0001,0.0044,-0.0007,0.0017,0.002,-0.002,0.0003,-0.0013,-0.0012,-0.0007,-0.0013,-0.0017,0.0016,-0.0007,-0.0013,0.0027,0.0023,-0.0005,0.0004,-0.0003,-0.0032,0.0064,0.0002,-0.0019,0.0005,0.0003,-0.0009,-0.0016,-0.0023,0.0001,0.0023,0.3987,0.0432,0.0145,-0.0089,0.009,0.0396,0.8516,-0.0005,0.0007,0.0006,0.0009,0.0001,-0.0006,0.001,0.0016,-0.0015,0.0003,0.0005,0.0002,0.0006,0.0018,0.0026,0.0016
"{2: [0, 24]}",0.0001,-0.0018,0.0003,0.1198,0.0057,-0.0008,0.0284,-0.0021,0.0033,0.0004,0.0012,0.4441,0.0211,-0.0009,0.1344,-0.001,0.0066,-0.0027,0.0818,-0.0025,-0.0001,0.0097,-0.0053,0.5906,0.0123,0.0013,0.1167,0.0001,0.006,0.0134,-0.0011,0.0484,0.0046,-0.0012,0.0147,-0.0026,-0.0003,0.0074,-0.0015,0.2541,0.0065,-0.0013,0.0552,-0.0015,0.0032,0.0078,-0.0053,0.0562,0.0036,0.0003,0.0209,-0.0016,0.0102,0.0003,-0.0033,0.0768,0.0006,0.0006,-0.0011,-0.0007,0.0002,-0.0012,-0.0014,0.0043,0.0023,-0.0027,-0.0003,0.2382,0.0413,0.0006,0.0688,-0.0016,0.0161,0.009,0.0077,0.3479,0.0001,0.0039,-0.0007,0.6078,0.0016,-0.0004,0.1659,-0.0013,0.0008,-0.0005,-0.0002,0.2413,-0.0005,-0.0004,0.1405,0.0002,0.0005,0.0001,0.0,0.1671
"{2: [0, 25]}",-0.0008,-0.0002,0.0014,-0.0008,0.0002,-0.0007,-0.0001,-0.0003,-0.0034,-0.0008,0.0029,-0.0003,-0.001,-0.0013,-0.0015,-0.0003,-0.0006,-0.0006,-0.0015,-0.0015,-0.0006,0.0027,0.0074,0.0005,0.0003,-0.0006,0.0013,0.0001,-0.0028,-0.001,0.0005,-0.0004,-0.0009,0.0033,0.0006,-0.002,-0.0037,0.0004,0.0013,-0.0002,-0.001,0.0001,0.0012,-0.0004,-0.0015,0.0039,0.0037,0.0017,0.0005,-0.0011,0.0,0.0006,-0.0013,-0.0021,-0.0008,0.0028,-0.0008,-0.0007,-0.0002,0.0001,0.0005,-0.0008,0.0007,0.0029,-0.0018,-0.0032,0.0016,0.0008,-0.0008,-0.0023,-0.0032,-0.0002,-0.0003,-0.0026,-0.0,-0.0013,-0.0023,0.0015,-0.0032,-0.0015,0.0003,-0.0,0.0017,-0.0002,0.0,0.0006,0.0003,-0.0001,-0.0005,0.0003,0.0014,0.0036,0.0002,0.0011,0.0008,0.0003
"{2: [0, 26]}",0.0099,0.0028,0.0347,0.0007,0.0137,0.025,0.0107,-0.0009,0.0086,0.022,0.0198,0.0036,0.01,0.0148,0.0176,0.0005,0.0171,0.0532,0.0162,0.0019,0.0159,0.0495,0.0723,0.014,0.012,0.026,0.0073,0.0558,0.0114,0.0332,0.0124,-0.0002,0.017,0.0175,0.0117,0.0045,0.0257,0.0589,0.0225,0.0062,0.0479,0.0566,0.0156,0.0001,0.0261,0.026,0.1429,0.0077,0.0337,0.0327,0.0064,-0.0045,0.0189,0.0227,0.0369,0.003,0.0092,0.0379,-0.0108,0.0001,0.0033,0.0205,-0.011,0.0107,0.0137,0.006,0.0181,0.0039,0.0134,0.0301,0.0178,-0.0001,0.0164,0.0523,0.0012,0.0022,0.0026,0.0048,0.0399,0.0056,0.0114,0.0169,0.0192,0.0002,0.005,0.0067,0.0173,0.0085,-0.0047,0.0044,0.0241,0.0015,0.0045,0.0065,0.0228,0.0017
"{2: [0, 27]}",-0.0009,-0.0002,0.0001,-0.0003,0.0005,-0.0005,-0.0003,-0.0005,-0.0001,-0.0002,0.0003,-0.0002,0.0002,-0.0008,-0.0001,-0.0004,0.0002,0.0009,-0.0001,0.0009,0.0014,0.001,-0.0004,0.0001,0.0012,-0.0002,-0.0004,-0.0015,0.0026,0.0002,-0.0003,-0.0,0.0006,0.002,-0.0003,-0.0006,0.0012,0.0004,0.0005,0.0021,0.0009,-0.0004,0.0002,-0.0001,0.0004,-0.0021,0.0008,-0.0009,0.0018,-0.0005,-0.0001,-0.0008,0.0008,-0.0009,-0.0008,-0.0013,0.0004,-0.0,0.0012,-0.0,0.0008,0.0002,0.0005,0.0024,0.0011,0.0008,-0.0002,0.0002,-0.0,-0.0005,-0.0001,-0.0003,0.0022,0.0013,0.0001,-0.0007,-0.0023,0.0012,-0.0004,-0.0007,0.0006,-0.0002,-0.0,-0.0004,0.0002,0.0001,0.0,0.0001,-0.0009,-0.0,0.0001,0.0001,0.0002,0.0001,0.0002,-0.0001
"{2: [0, 28]}",-0.0007,-0.0011,0.0025,0.0005,0.0001,0.0021,0.0185,-0.0008,-0.0004,-0.0016,0.0019,0.0002,-0.0003,-0.0013,0.0317,0.0009,-0.0003,0.0,0.966,0.0006,-0.0002,0.0005,0.9334,0.0046,0.0007,0.0014,0.9233,0.0102,-0.001,0.004,0.0281,0.0009,-0.0004,-0.0026,0.8489,-0.0018,-0.0011,-0.0031,0.9095,0.0017,-0.0012,0.0103,0.9689,-0.0003,-0.0032,-0.0012,0.8047,0.002,-0.001,0.0018,0.9313,0.0004,-0.0006,-0.0016,0.8678,0.0022,-0.0004,0.0008,-0.0068,0.0,-0.0002,0.0009,-0.0229,0.001,0.0001,-0.0023,0.0032,0.0014,-0.0003,0.0022,0.012,-0.0005,-0.0001,0.0086,0.3114,-0.0009,-0.0012,0.0023,0.889,-0.0014,0.0001,0.0029,0.1842,0.0001,0.0001,0.0018,0.0258,0.0026,-0.001,0.0026,0.1095,0.0012,0.0006,0.0038,0.0563,0.0016
"{2: [0, 29]}",-0.0008,-0.0003,0.0001,-0.0004,0.0002,-0.0005,-0.0003,-0.0007,-0.0,0.0,0.0003,-0.0002,-0.0002,-0.001,-0.0001,-0.0004,-0.0002,0.0004,-0.0001,0.0007,0.0004,0.0008,-0.0008,-0.0002,0.0003,0.0002,-0.0002,-0.0003,-0.0009,0.0003,-0.0003,-0.0002,-0.0005,-0.0002,-0.0007,-0.0002,-0.0008,0.0004,-0.0001,0.0006,-0.0004,0.0005,0.0002,-0.0,-0.0006,-0.0021,0.0005,0.0006,-0.0002,-0.0005,-0.0003,-0.0001,-0.0001,-0.0005,-0.0008,-0.0003,-0.0003,-0.0001,-0.0003,0.0001,0.0001,0.0002,-0.0002,0.0018,0.0001,0.0008,-0.0001,-0.0,-0.0004,-0.0007,-0.0002,-0.0003,0.0005,0.0017,0.0002,-0.0009,-0.001,0.0009,0.0004,-0.0002,0.0003,-0.0002,-0.0001,-0.0002,0.0001,0.0002,0.0,-0.0,-0.0006,0.0,-0.0001,0.0006,0.0002,0.0001,0.0001,0.0
"{2: [0, 30]}",-0.0007,-0.0002,0.0001,-0.0002,0.0002,-0.0004,-0.0004,-0.0006,0.0003,0.0003,0.0001,0.0,-0.0002,-0.0011,0.0004,-0.0004,0.0001,-0.0026,-0.0006,0.001,0.0,0.0028,-0.0006,-0.0004,0.0005,0.0009,-0.0003,-0.0004,-0.0018,-0.0011,-0.0,-0.0001,0.0001,-0.0015,0.0001,-0.0014,-0.0013,0.0017,-0.0006,-0.0007,-0.0003,-0.0004,0.0027,0.0001,-0.0032,-0.0003,0.0058,-0.0011,0.0006,-0.0014,0.0003,-0.0,-0.0025,0.0002,0.0,-0.0007,-0.0003,-0.0001,-0.0006,-0.0,-0.0002,0.0003,-0.0002,0.0022,0.0001,-0.0005,-0.0002,0.0002,-0.0004,-0.0011,-0.0006,-0.0003,0.0022,0.0014,0.0004,-0.0008,0.0004,0.0032,-0.0017,-0.0004,0.0003,-0.0002,0.0001,-0.0002,0.0002,0.0006,0.0,-0.0001,-0.0007,0.0001,-0.0,-0.0002,0.0003,-0.0,0.0002,0.0001
"{2: [0, 31]}",-0.0013,-0.0008,-0.0003,-0.0012,0.0005,-0.002,-0.0006,-0.0011,0.0001,-0.0003,0.0001,-0.0007,-0.0003,-0.0015,-0.0001,-0.0005,0.0005,-0.0004,-0.0018,-0.0012,-0.001,-0.0001,-0.0016,0.0001,0.0004,-0.0011,-0.0006,0.0012,-0.0002,-0.0001,-0.0007,-0.0011,-0.0011,0.001,0.0008,0.0005,0.0011,0.0028,0.0019,0.0019,0.0014,-0.0023,-0.0004,-0.0,0.0,-0.0034,-0.0061,-0.0007,-0.0001,-0.0026,-0.0009,-0.0008,0.0013,0.0012,-0.0019,-0.0006,-0.0001,0.0,0.0008,-0.0001,0.0003,0.0005,-0.0007,0.0042,-0.0003,0.0006,-0.0002,-0.0007,-0.0006,-0.0023,-0.0005,-0.0005,0.0033,0.0092,0.0023,0.0015,-0.0026,0.0014,-0.0033,0.001,0.0003,-0.0002,-0.0002,-0.0002,0.0002,0.0007,0.0002,-0.0001,-0.0011,-0.0001,0.0001,0.001,0.0003,0.0007,0.0004,0.0002
"{2: [1, 2]}",0.002,0.0004,0.0021,0.0022,0.0008,0.0018,0.0021,0.0026,0.0002,-0.0025,-0.0003,0.0019,0.0008,-0.0014,0.005,0.0001,-0.0001,0.0022,-0.0014,0.0042,-0.0009,0.0011,-0.0003,0.003,0.0006,0.0038,0.0005,-0.0018,0.001,0.0013,0.001,0.001,0.0013,0.008,0.0021,0.0031,0.0009,0.0045,-0.0005,0.0047,0.0003,-0.0007,0.001,0.0011,0.0004,0.0013,-0.0034,0.0007,-0.0002,0.0017,0.0005,0.0011,0.0016,-0.0,0.001,0.0024,0.0,0.0016,-0.0003,0.0004,-0.0003,-0.0008,-0.0027,0.0004,0.0018,-0.0026,0.0019,0.0013,0.0008,-0.0008,0.0016,0.0004,-0.0005,0.0321,0.0016,-0.001,-0.0059,-0.0,-0.0034,0.0002,0.0002,0.0012,0.0018,0.0014,-0.0004,0.0003,0.0002,0.001,-0.0088,0.0019,0.0036,-0.0034,0.0021,-0.0,0.0019,0.0013
"{2: [1, 3]}",0.0061,0.0493,0.0033,0.2748,0.4447,0.0156,0.042,0.0067,0.0052,0.2723,0.0012,0.1748,0.4089,0.0061,0.0887,0.0092,0.5928,0.0611,0.0701,0.0324,0.0095,0.397,0.0108,0.7461,0.2781,0.0508,0.028,0.0387,-0.0032,0.5315,0.0008,0.0253,0.5479,0.0797,0.0408,0.006,0.0036,0.3681,0.0026,0.4483,0.4617,0.0403,0.2269,0.0054,0.008,0.7726,0.0023,0.8414,0.4706,0.0104,0.3264,0.0079,0.0047,0.4365,0.0027,0.8402,0.1992,-0.0028,0.0028,0.002,-0.0033,0.0593,-0.0022,0.0018,0.0181,0.1668,0.0041,0.2334,0.4683,0.0031,0.0512,0.0038,0.5811,0.1882,0.0191,0.1612,-0.0058,0.1623,-0.0003,0.1265,0.344,0.0039,0.0624,0.0076,0.0013,0.091,0.0016,0.3517,-0.0147,0.0062,0.1309,-0.0006,0.0009,0.1489,0.0027,0.2551
"{2: [1, 4]}",0.0005,-0.001,0.0032,0.0023,0.0014,0.0023,0.0022,0.0024,-0.0,-0.0076,-0.0006,0.0071,0.0035,0.0001,0.0075,-0.0005,0.001,0.958,-0.0021,0.0046,0.0004,0.0034,0.0013,0.0106,0.0015,0.0144,0.0006,-0.0009,0.0027,0.0019,0.0017,-0.0023,0.0032,0.9073,0.0029,0.0027,-0.0004,0.0025,0.0013,0.9648,0.0004,0.0003,0.0014,0.0001,0.0001,0.0051,-0.0008,0.0005,0.0025,0.0025,0.0011,0.0011,0.0096,0.0004,0.0004,0.0027,0.0,0.002,-0.0019,0.0006,-0.0006,-0.0015,-0.0028,0.0001,0.0036,-0.0056,0.0028,0.0014,0.0018,-0.0002,0.005,0.0001,0.0043,0.233,0.0007,0.0036,-0.0105,0.0018,-0.0,0.005,0.0006,0.0014,0.0019,0.0011,-0.0002,0.0006,0.0003,0.0034,-0.0092,0.0022,0.0027,-0.0027,0.0019,0.0004,0.0015,0.0024
"{2: [1, 5]}",0.003,-0.0001,0.0037,0.0039,0.0016,0.0016,0.0028,0.0027,0.0002,-0.0029,0.0003,0.0021,0.0023,-0.0009,0.0057,-0.0003,0.0021,0.0024,-0.0018,0.0068,0.0002,0.0036,-0.0002,0.0071,0.0018,0.0058,0.0,-0.0025,-0.0005,0.0003,0.0012,0.0013,0.002,0.0036,0.0021,0.0027,0.0014,0.0046,0.0008,0.0069,0.0017,-0.0019,0.0008,0.0003,-0.0016,-0.0001,-0.0021,0.0062,0.0003,0.0038,0.0031,0.001,-0.0025,0.0013,-0.0002,0.004,0.0002,0.0017,-0.0026,0.001,-0.0006,-0.0012,-0.0049,-0.0016,0.0018,-0.0016,0.0025,0.0011,0.0021,-0.0002,0.0035,0.0002,0.0004,0.0152,0.0025,0.0015,-0.008,-0.0017,-0.0033,0.002,0.0008,0.0012,0.0019,0.0013,-0.0006,0.0004,0.0002,0.0008,-0.0098,0.002,0.0042,0.0019,0.0023,-0.0,0.0011,0.0009
"{2: [1, 6]}",0.0017,-0.0002,0.0019,0.0007,0.0011,0.0021,0.0167,0.0057,0.0006,-0.0029,-0.0002,0.0017,0.0026,-0.0006,0.0051,-0.0005,0.0002,0.0005,-0.0021,0.9395,-0.0008,0.0022,-0.0005,0.9325,0.0004,0.0049,0.0006,0.0375,0.0004,-0.0003,-0.0003,0.0044,0.002,0.0026,0.0017,0.9601,0.0022,0.0057,0.0001,0.8315,0.0008,0.0002,0.0009,0.9627,-0.0001,0.0019,0.0024,0.2564,0.0003,0.0026,0.0001,0.9533,-0.0008,0.0009,-0.0002,0.8991,0.0003,0.0022,0.0021,0.0003,-0.0005,-0.0005,-0.004,-0.0007,0.0017,-0.0025,0.0021,0.0138,0.0019,-0.0003,-0.0007,-0.0028,-0.0001,0.0099,-0.0002,-0.0031,-0.0017,-0.0016,-0.0055,0.9526,0.0004,0.0015,0.0032,0.0059,-0.0005,0.0004,0.0007,0.1551,-0.0064,0.0022,0.0033,-0.0017,0.0023,0.001,0.0025,0.0003
"{2: [1, 7]}",0.0053,-0.0017,0.0059,0.0059,0.0031,0.0028,0.0034,0.0039,0.0042,-0.0019,0.002,0.0099,0.0048,-0.0008,0.008,0.0011,0.0012,0.0029,-0.0013,0.0086,0.0012,0.0057,0.0023,0.0067,0.002,0.0055,0.0004,-0.0008,0.0016,0.002,0.0007,0.001,0.0044,0.0063,0.0029,0.0056,0.0029,0.0034,0.0028,0.0096,0.0039,-0.001,-0.0,0.0012,0.0014,0.0008,-0.0023,0.0081,0.0024,0.0025,0.0007,0.0027,-0.0001,-0.0017,0.0012,0.0043,0.0014,0.0039,-0.0039,0.0017,0.0001,0.0008,-0.0043,-0.0111,0.0062,-0.0013,0.0043,0.004,0.0073,-0.0005,0.0048,0.0003,0.0059,0.1222,0.0016,0.0307,-0.0023,0.0061,0.0012,0.0062,0.001,0.0016,0.0016,0.002,0.0005,0.0007,0.0005,0.0012,-0.0113,0.002,0.0029,-0.0018,0.0033,0.0006,0.0024,0.0019
"{2: [1, 8]}",0.004,-0.0021,0.0036,0.0033,0.0011,0.1402,0.0022,0.0023,0.0031,-0.0108,0.0005,0.0015,0.002,0.0213,0.0051,-0.0002,-0.0007,0.8848,-0.0011,0.0029,0.0002,0.748,0.001,0.0028,0.0004,0.4359,-0.0002,-0.0029,-0.0047,0.276,0.0005,0.0007,-0.001,0.481,0.0028,-0.0006,0.0042,0.349,-0.0001,0.005,0.0001,0.9263,0.0011,0.0011,0.0005,0.9573,-0.0,0.0029,0.0,0.8889,0.0018,0.0008,-0.0009,0.8805,0.0009,0.0021,0.0001,0.6151,0.0026,0.0003,-0.0006,0.1853,-0.0031,0.0058,0.003,-0.0078,0.0032,0.0007,0.0018,0.0303,0.0025,0.0002,0.0004,0.9603,0.0004,-0.0016,-0.0014,0.9652,-0.0023,-0.0003,0.0003,0.2747,0.0023,0.0008,-0.0004,0.3255,0.0001,0.0002,-0.0085,0.0267,0.0047,-0.0021,0.0013,0.3816,0.0014,0.0013
"{2: [1, 9]}",0.0015,0.0011,0.0046,0.0025,0.0007,0.0052,0.0047,0.0047,-0.0,-0.0007,0.0012,0.0059,0.0024,-0.0001,0.0157,0.001,-0.0008,0.0011,0.0015,0.007,0.0,0.0097,0.0013,0.0162,0.0012,0.0144,0.0007,-0.001,0.0081,-0.0013,0.0018,0.0041,0.0022,0.0054,0.0073,0.0079,0.0035,0.003,0.0052,0.0257,0.0006,0.0023,0.0011,0.0018,0.0069,-0.0028,-0.0046,0.0038,0.0014,0.0047,0.0026,0.002,0.02,-0.0015,0.0026,0.0036,0.0002,0.0008,-0.0023,0.0013,0.0014,0.0012,-0.014,-0.0017,0.0043,0.0015,0.0039,0.0014,0.0024,-0.0011,0.0096,0.0018,0.0016,0.7455,0.0096,0.0068,-0.0071,0.0083,0.0036,0.003,-0.0008,0.0007,0.0015,0.0003,-0.0009,0.0005,0.0002,0.0008,-0.0088,0.0015,0.0055,-0.0058,0.0027,-0.0008,0.0019,0.0012
"{2: [1, 10]}",-0.0012,0.0002,0.0143,0.0037,0.0041,0.0007,0.0041,0.003,-0.0025,0.0177,0.0023,0.0019,0.0094,-0.0015,0.0285,-0.0003,0.0083,0.1184,0.96,0.0031,0.0047,0.9131,0.013,0.0035,0.0052,0.015,0.0034,-0.001,0.0072,0.008,0.0035,0.0008,0.007,0.0086,0.9399,0.0025,0.9512,0.0282,0.0043,0.0048,0.0285,0.0144,0.0021,0.0011,-0.0022,0.8249,0.0165,0.0031,0.0222,0.0077,0.0008,0.0007,-0.0013,0.1713,0.0075,0.0025,0.0015,0.0195,-0.0025,0.0003,-0.0003,0.0309,-0.0049,0.0024,0.0063,0.0074,0.0089,0.0014,0.0431,0.0002,0.0051,0.0006,0.0066,0.52,0.0638,0.0007,-0.032,0.3491,0.0082,0.0001,0.0013,0.0017,0.0016,0.0008,-0.0001,0.0114,0.0054,0.0006,-0.0091,0.0012,0.0036,-0.0029,0.004,0.0365,0.0079,0.0014
"{2: [1, 11]}",0.0016,-0.0006,0.0036,0.0042,0.0018,0.0022,0.002,0.0025,0.0017,-0.0035,0.0003,0.0021,0.0015,-0.0004,0.0045,-0.0002,0.0007,-0.0003,-0.0017,0.0032,-0.0003,0.0026,0.0021,0.0049,0.001,0.0061,0.0004,-0.002,0.0022,0.0,0.0007,0.0019,0.0028,0.0027,0.0021,0.0015,0.0006,0.0026,0.0007,0.0048,0.0004,-0.0002,0.0008,0.0013,0.0009,0.0036,-0.0012,0.0031,0.0022,0.0018,0.0011,0.0008,-0.0005,0.0008,0.0007,0.0027,0.0004,0.0013,-0.0035,0.0007,-0.0006,-0.0006,-0.0038,-0.0011,0.0016,-0.0027,0.003,0.0014,0.0014,-0.0002,0.0021,0.0002,0.001,0.024,0.0011,0.0178,-0.0104,0.0002,-0.001,0.0011,0.0002,0.0011,0.0016,0.0007,-0.0004,0.0003,0.0002,0.0008,-0.0101,0.0019,0.0038,-0.0028,0.0021,0.0003,0.0017,0.0012
"{2: [1, 12]}",0.0024,0.0008,0.0039,0.0048,0.0011,0.0022,0.002,0.0022,0.0008,-0.0025,0.0005,0.0018,0.002,-0.0005,0.0046,-0.0001,0.0003,0.0034,-0.0015,0.0035,-0.0007,0.0022,0.0019,0.004,0.001,0.0044,-0.0,-0.0016,0.001,-0.0,0.0012,0.0003,0.0033,0.0086,0.0019,0.0019,0.0012,0.0023,0.0011,0.0043,0.0006,0.0001,0.0012,0.0015,0.0001,0.0013,-0.0025,0.0029,0.0009,0.0035,0.0015,0.0012,0.0,0.0002,-0.0003,0.0036,0.0003,0.0011,-0.0024,0.0008,-0.0005,-0.0007,-0.0042,0.0001,0.0021,-0.0021,0.0031,0.0012,0.0018,-0.0009,0.0024,0.0002,0.0048,0.0151,0.0008,0.001,-0.0034,0.0007,-0.0024,0.0027,0.0004,0.0012,0.0022,0.0009,-0.0005,0.0001,0.0001,0.0012,-0.0082,0.0025,0.0039,-0.0026,0.0022,0.0008,0.0014,0.0018
"{2: [1, 13]}",0.0021,0.0003,0.0038,-0.0005,0.003,0.0023,0.0027,0.0006,-0.001,-0.0034,0.0004,0.0033,0.0045,-0.0002,0.0113,-0.001,0.0009,0.0023,-0.0031,0.018,0.0022,0.003,0.0074,0.0335,0.0021,0.007,-0.0001,0.0156,0.0011,0.0011,0.0006,0.0003,0.0152,0.0036,0.002,0.0066,0.0012,0.0012,0.0155,0.0095,-0.0008,0.0003,0.0005,-0.0019,0.0042,0.0028,-0.0029,0.008,0.004,0.0048,0.0004,-0.0011,0.0023,0.0017,0.0012,0.0054,0.0003,0.0011,-0.0007,-0.0012,-0.0005,-0.0004,-0.0073,0.0116,0.0006,-0.0018,0.0037,-0.0008,0.0044,0.0003,0.0007,-0.0016,0.0074,0.0035,0.0015,0.0055,-0.0076,0.0018,0.0047,-0.0002,0.0008,0.0012,0.002,-0.0004,0.0004,0.0007,-0.0001,-0.0011,-0.0096,0.0019,0.0056,0.0002,0.0043,0.0011,0.0013,-0.0001
"{2: [1, 14]}",0.0019,-0.0002,-0.0028,0.0038,0.0032,0.0052,0.1318,0.0023,0.0052,-0.0034,0.0003,0.0041,0.0129,-0.0,0.0106,0.0008,-0.0015,0.0117,-0.0012,0.0107,0.0007,0.0086,0.0166,0.0074,0.0015,0.0112,-0.0006,-0.0,0.0026,0.0014,0.0011,0.0026,0.0032,0.0086,0.0026,0.1925,0.0047,0.002,0.0021,0.0085,0.0004,-0.0006,0.002,0.0011,-0.0007,0.003,0.0026,-0.0,0.0019,0.0027,0.0008,0.0007,-0.001,-0.0003,0.0005,0.003,0.0004,0.003,-0.0001,0.0008,0.0001,0.0,-0.0045,0.0004,0.0072,-0.0022,0.0026,0.0017,0.0127,0.0007,0.0044,0.0009,0.0013,0.2214,0.0044,0.0021,-0.0133,0.0013,0.0001,0.0013,-0.0001,0.0038,0.0018,-0.0002,-0.0008,0.0002,-0.0002,-0.0004,-0.0086,0.0029,0.0026,-0.005,0.0014,0.0014,0.0012,0.0008
"{2: [1, 15]}",0.0021,0.0013,0.0142,0.003,0.0025,0.0003,0.0023,0.0004,0.0017,0.003,0.0056,0.0011,0.0056,-0.0004,0.0128,-0.0002,-0.0,0.2319,-0.0032,0.0,0.0101,-0.0023,-0.006,0.0013,0.0024,0.0073,-0.0003,-0.0045,0.0039,0.01,0.0012,0.0011,-0.0006,0.1916,0.0004,-0.0045,0.0042,0.0,-0.0021,0.0018,-0.0002,0.1001,0.0009,0.0012,0.0053,0.0002,-0.0027,0.0001,0.0023,0.0276,-0.0004,0.0002,0.0036,0.0003,0.0004,0.0028,-0.0001,0.0046,-0.0031,0.0007,0.0001,-0.0016,-0.0038,0.0013,0.0036,-0.0014,0.0176,0.0012,0.0041,0.0029,0.003,-0.0008,0.0029,0.8736,-0.0015,-0.0018,-0.0086,0.0033,-0.0024,-0.0028,-0.0003,0.0097,0.0025,-0.0003,0.0003,-0.0007,0.002,0.0012,-0.0077,0.0054,0.0045,-0.0018,0.0049,-0.0004,0.0026,0.0015
"{2: [1, 16]}",0.5139,0.0054,0.0037,0.0042,0.1818,0.0046,0.0024,0.0125,0.0221,0.0092,0.0005,0.0055,0.7021,0.0002,0.0056,0.0244,0.6285,-0.0016,-0.0012,0.1292,0.908,0.1848,0.003,0.0051,0.9559,0.0121,0.0008,0.0848,0.9073,0.044,0.0015,0.0063,0.9084,-0.0033,0.007,0.1322,0.9431,0.0426,0.0022,0.0068,0.9623,-0.0026,0.0009,0.1157,0.9495,0.8216,0.001,0.0032,0.9519,0.0006,0.0011,0.0551,0.9405,0.1457,0.0009,0.0038,0.7714,0.0012,-0.0008,0.0045,0.4021,0.0245,-0.0036,0.0038,0.2095,0.0074,0.0034,0.0014,0.2324,0.0008,0.0039,0.055,0.957,0.0459,0.0006,0.0055,-0.0178,0.1314,0.0008,-0.0014,0.2517,0.0007,0.0017,0.0092,0.8773,0.0102,0.0001,0.0001,-0.0083,0.0018,0.0038,-0.0019,0.5983,0.0389,0.0017,0.0014
"{2: [1, 17]}",-0.0,-0.0003,0.0032,0.0024,0.0005,0.0013,0.0015,0.0021,-0.0007,-0.0033,0.0003,0.0012,0.0015,-0.0017,0.0049,-0.0002,0.0003,0.0143,-0.0018,0.0044,0.0016,0.0051,0.0052,0.0094,0.0007,0.0045,-0.0002,-0.002,0.0016,-0.0017,-0.0007,-0.0006,0.0017,0.0007,0.0038,0.0055,0.0042,0.0067,0.0012,0.0071,0.0009,0.0003,0.0001,0.0015,0.0021,0.004,-0.0018,0.0033,0.0003,0.0007,-0.0003,0.0003,-0.0001,0.0002,-0.0016,0.0026,-0.0003,-0.0017,-0.0026,0.0003,-0.001,-0.0009,-0.0035,0.0006,0.0003,-0.0032,0.0021,0.0005,0.0009,-0.0015,0.0013,0.0005,0.0011,0.0127,0.0006,-0.0004,-0.0032,-0.0017,0.0004,-0.0005,-0.0003,0.0009,0.0031,0.0005,-0.0003,0.0002,-0.0,0.0006,-0.0072,0.0017,0.0063,-0.0017,0.002,0.0004,0.0012,0.0014
